,Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month,cluster,Activity Period,Operating Airline,GEO Region,Boarding Area,Passenger Count,Year,Month
7248,201009,American Airlines,AA,US,Terminal 3,E,133725,2010,September,1,201009,American Airlines,US,E,44836,2010,September
7249,201009,American Airlines,AA,US,Terminal 3,E,136177,2010,September,1,201009,American Airlines,US,E,44836,2010,September
7250,201009,Asiana Airlines,OZ,Asia,International,A,4965,2010,September,0,201009,Asiana Airlines,Asia,A,4965,2010,September
7251,201009,Asiana Airlines,OZ,Asia,International,A,4597,2010,September,0,201009,Asiana Airlines,Asia,A,4597,2010,September
7252,201009,British Airways,BA,Europe,International,A,18882,2010,September,0,201009,British Airways,Europe,A,18882,2010,September
7253,201009,British Airways,BA,Europe,International,A,19497,2010,September,0,201009,British Airways,Europe,A,19497,2010,September
7254,201009,Cathay Pacific,CX,Asia,International,A,19615,2010,September,0,201009,Cathay Pacific,Asia,A,19615,2010,September
7255,201009,Cathay Pacific,CX,Asia,International,A,19218,2010,September,0,201009,Cathay Pacific,Asia,A,19218,2010,September
7256,201009,China Airlines,CI,Asia,International,A,8887,2010,September,0,201009,China Airlines,Asia,A,8887,2010,September
7257,201009,China Airlines,CI,Asia,International,A,8261,2010,September,0,201009,China Airlines,Asia,A,8261,2010,September
7258,201009,Delta Air Lines,DL,US,Terminal 1,C,128239,2010,September,1,201009,Delta Air Lines,US,C,44836,2010,September
7259,201009,Delta Air Lines,DL,US,Terminal 1,C,136626,2010,September,1,201009,Delta Air Lines,US,C,44836,2010,September
7260,201009,Delta Air Lines,DL,Asia,International,A,5876,2010,September,0,201009,Delta Air Lines,Asia,A,5876,2010,September
7261,201009,Delta Air Lines,DL,Asia,International,A,5282,2010,September,0,201009,Delta Air Lines,Asia,A,5282,2010,September
7262,201009,EVA Airways,BR,Asia,International,G,9695,2010,September,0,201009,EVA Airways,Asia,G,9695,2010,September
7263,201009,EVA Airways,BR,Asia,International,G,9841,2010,September,0,201009,EVA Airways,Asia,G,9841,2010,September
7264,201009,Emirates ,EK,Middle East,International,G,8648,2010,September,0,201009,Emirates ,Middle East,G,8648,2010,September
7265,201009,Emirates ,EK,Middle East,International,G,7354,2010,September,0,201009,Emirates ,Middle East,G,7354,2010,September
7266,201009,Frontier Airlines,F9,US,Terminal 1,C,16998,2010,September,0,201009,Frontier Airlines,US,C,16998,2010,September
7267,201009,Frontier Airlines,F9,US,Terminal 1,C,16427,2010,September,0,201009,Frontier Airlines,US,C,16427,2010,September
7268,201009,Hawaiian Airlines,HA,US,Terminal 1,C,7222,2010,September,0,201009,Hawaiian Airlines,US,C,7222,2010,September
7269,201009,Hawaiian Airlines,HA,US,Terminal 1,C,6886,2010,September,0,201009,Hawaiian Airlines,US,C,6886,2010,September
7270,201009,Horizon Air ,QX,US,Terminal 1,B,9127,2010,September,0,201009,Horizon Air ,US,B,9127,2010,September
7271,201009,Horizon Air ,QX,US,Terminal 1,B,8817,2010,September,0,201009,Horizon Air ,US,B,8817,2010,September
7272,201009,Japan Airlines,JL,Asia,International,A,6381,2010,September,0,201009,Japan Airlines,Asia,A,6381,2010,September
7273,201009,Japan Airlines,JL,Asia,International,A,6737,2010,September,0,201009,Japan Airlines,Asia,A,6737,2010,September
7274,201009,JetBlue Airways ,B6,US,International,A,33256,2010,September,1,201009,JetBlue Airways ,US,A,33256,2010,September
7275,201009,JetBlue Airways ,B6,US,International,A,32755,2010,September,1,201009,JetBlue Airways ,US,A,32755,2010,September
7276,201009,KLM Royal Dutch Airlines,KL,Europe,International,A,10827,2010,September,0,201009,KLM Royal Dutch Airlines,Europe,A,10827,2010,September
7277,201009,KLM Royal Dutch Airlines,KL,Europe,International,A,11030,2010,September,0,201009,KLM Royal Dutch Airlines,Europe,A,11030,2010,September
7278,201009,Korean Air Lines,KE,Asia,International,A,6540,2010,September,0,201009,Korean Air Lines,Asia,A,6540,2010,September
7279,201009,Korean Air Lines,KE,Asia,International,A,6209,2010,September,0,201009,Korean Air Lines,Asia,A,6209,2010,September
7280,201009,LAN Peru,LP,South America,International,A,2799,2010,September,0,201009,LAN Peru,South America,A,2799,2010,September
7281,201009,LAN Peru,LP,South America,International,A,2612,2010,September,0,201009,LAN Peru,South America,A,2612,2010,September
7282,201009,Lufthansa German Airlines,LH,Europe,International,G,17946,2010,September,0,201009,Lufthansa German Airlines,Europe,G,17946,2010,September
7283,201009,Lufthansa German Airlines,LH,Europe,International,G,18433,2010,September,0,201009,Lufthansa German Airlines,Europe,G,18433,2010,September
7284,201009,Mesa Airlines,YV,US,Terminal 1,B,9525,2010,September,0,201009,Mesa Airlines,US,B,9525,2010,September
7285,201009,Mesa Airlines,YV,US,Terminal 1,B,9394,2010,September,0,201009,Mesa Airlines,US,B,9394,2010,September
7286,201009,Mesaba Airlines,XJ,US,Terminal 1,C,5026,2010,September,0,201009,Mesaba Airlines,US,C,5026,2010,September
7287,201009,Mesaba Airlines,XJ,US,Terminal 1,C,4729,2010,September,0,201009,Mesaba Airlines,US,C,4729,2010,September
7288,201009,Philippine Airlines,PR,Asia,International,A,10508,2010,September,0,201009,Philippine Airlines,Asia,A,10508,2010,September
7289,201009,Philippine Airlines,PR,Asia,International,A,7541,2010,September,0,201009,Philippine Airlines,Asia,A,7541,2010,September
7290,201009,Qantas Airways,QF,Australia / Oceania,International,A,4461,2010,September,0,201009,Qantas Airways,Australia / Oceania,A,4461,2010,September
7291,201009,Qantas Airways,QF,Australia / Oceania,International,A,4280,2010,September,0,201009,Qantas Airways,Australia / Oceania,A,4280,2010,September
7292,201009,Republic Airlines,RW,US,Terminal 1,C,4316,2010,September,0,201009,Republic Airlines,US,C,4316,2010,September
7293,201009,Republic Airlines,RW,US,Terminal 1,C,4636,2010,September,0,201009,Republic Airlines,US,C,4636,2010,September
7294,201009,Singapore Airlines,SQ,Asia,International,G,13748,2010,September,0,201009,Singapore Airlines,Asia,G,13748,2010,September
7295,201009,Singapore Airlines,SQ,Asia,International,G,12607,2010,September,0,201009,Singapore Airlines,Asia,G,12607,2010,September
7296,201009,SkyWest Airlines,OO,US,Terminal 1,C,7312,2010,September,0,201009,SkyWest Airlines,US,C,7312,2010,September
7297,201009,SkyWest Airlines,OO,US,Terminal 1,C,7208,2010,September,0,201009,SkyWest Airlines,US,C,7208,2010,September
7298,201009,SkyWest Airlines,OO,US,Terminal 3,F,114999,2010,September,1,201009,SkyWest Airlines,US,F,44836,2010,September
7299,201009,SkyWest Airlines,OO,US,Terminal 3,F,114805,2010,September,1,201009,SkyWest Airlines,US,F,44836,2010,September
7300,201009,SkyWest Airlines,OO,Canada,International,G,2412,2010,September,0,201009,SkyWest Airlines,Canada,G,2412,2010,September
7301,201009,SkyWest Airlines,OO,Canada,Terminal 3,F,8844,2010,September,0,201009,SkyWest Airlines,Canada,F,8844,2010,September
7302,201009,SkyWest Airlines,OO,Canada,Terminal 3,F,11211,2010,September,0,201009,SkyWest Airlines,Canada,F,11211,2010,September
7303,201009,Southwest Airlines,WN,US,Terminal 1,B,125883,2010,September,1,201009,Southwest Airlines,US,B,44836,2010,September
7304,201009,Southwest Airlines,WN,US,Terminal 1,B,125701,2010,September,1,201009,Southwest Airlines,US,B,44836,2010,September
7305,201009,Southwest Airlines,WN,US,Terminal 1,B,52,2010,September,0,201009,Southwest Airlines,US,B,52,2010,September
7306,201009,Sun Country Airlines,SY,US,International,G,4652,2010,September,0,201009,Sun Country Airlines,US,G,4652,2010,September
7307,201009,Sun Country Airlines,SY,US,International,G,3020,2010,September,0,201009,Sun Country Airlines,US,G,3020,2010,September
7308,201009,Swiss International,LX,Europe,International,G,5509,2010,September,0,201009,Swiss International,Europe,G,5509,2010,September
7309,201009,Swiss International,LX,Europe,International,G,5574,2010,September,0,201009,Swiss International,Europe,G,5574,2010,September
7310,201009,TACA,TA,Central America,International,A,4335,2010,September,0,201009,TACA,Central America,A,4335,2010,September
7311,201009,TACA,TA,Central America,International,A,4245,2010,September,0,201009,TACA,Central America,A,4245,2010,September
7312,201009,US Airways,US ,US,Terminal 1,B,61589,2010,September,1,201009,US Airways,US,B,44836,2010,September
7313,201009,US Airways,US ,US,Terminal 1,B,64280,2010,September,1,201009,US Airways,US,B,44836,2010,September
7314,201009,United Airlines,UA,US,Terminal 1,B,63438,2010,September,1,201009,United Airlines,US,B,44836,2010,September
7315,201009,United Airlines,UA,US,Terminal 1,B,64414,2010,September,1,201009,United Airlines,US,B,44836,2010,September
7316,201009,United Airlines - Pre 07/01/2013,UA,US,International,G,7454,2010,September,0,201009,United Airlines - Pre 07/01/2013,US,G,7454,2010,September
7317,201009,United Airlines - Pre 07/01/2013,UA,US,International,G,3832,2010,September,0,201009,United Airlines - Pre 07/01/2013,US,G,3832,2010,September
7318,201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,20045,2010,September,0,201009,United Airlines - Pre 07/01/2013,US,E,20045,2010,September
7319,201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,20657,2010,September,0,201009,United Airlines - Pre 07/01/2013,US,E,20657,2010,September
7320,201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,337,2010,September,0,201009,United Airlines - Pre 07/01/2013,US,E,337,2010,September
7321,201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,380843,2010,September,1,201009,United Airlines - Pre 07/01/2013,US,F,44836,2010,September
7322,201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,392480,2010,September,1,201009,United Airlines - Pre 07/01/2013,US,F,44836,2010,September
7323,201009,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,6400,2010,September,0,201009,United Airlines - Pre 07/01/2013,US,F,6400,2010,September
7324,201009,United Airlines - Pre 07/01/2013,UA,Asia,International,G,72570,2010,September,1,201009,United Airlines - Pre 07/01/2013,Asia,G,44836,2010,September
7325,201009,United Airlines - Pre 07/01/2013,UA,Asia,International,G,65810,2010,September,1,201009,United Airlines - Pre 07/01/2013,Asia,G,44836,2010,September
7326,201009,United Airlines - Pre 07/01/2013,UA,Asia,International,G,2675,2010,September,0,201009,United Airlines - Pre 07/01/2013,Asia,G,2675,2010,September
7327,201009,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,9402,2010,September,0,201009,United Airlines - Pre 07/01/2013,Australia / Oceania,G,9402,2010,September
7328,201009,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,8507,2010,September,0,201009,United Airlines - Pre 07/01/2013,Australia / Oceania,G,8507,2010,September
7329,201009,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,677,2010,September,0,201009,United Airlines - Pre 07/01/2013,Australia / Oceania,G,677,2010,September
7330,201009,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,15786,2010,September,0,201009,United Airlines - Pre 07/01/2013,Canada,F,15786,2010,September
7331,201009,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,16730,2010,September,0,201009,United Airlines - Pre 07/01/2013,Canada,F,16730,2010,September
7332,201009,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,147,2010,September,0,201009,United Airlines - Pre 07/01/2013,Canada,F,147,2010,September
7333,201009,United Airlines - Pre 07/01/2013,UA,Europe,International,G,31160,2010,September,1,201009,United Airlines - Pre 07/01/2013,Europe,G,31160,2010,September
7334,201009,United Airlines - Pre 07/01/2013,UA,Europe,International,G,32921,2010,September,1,201009,United Airlines - Pre 07/01/2013,Europe,G,32921,2010,September
7335,201009,United Airlines - Pre 07/01/2013,UA,Europe,International,G,504,2010,September,0,201009,United Airlines - Pre 07/01/2013,Europe,G,504,2010,September
7336,201009,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,3439,2010,September,0,201009,United Airlines - Pre 07/01/2013,Mexico,G,3439,2010,September
7337,201009,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,3216,2010,September,0,201009,United Airlines - Pre 07/01/2013,Mexico,G,3216,2010,September
7338,201009,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,258,2010,September,0,201009,United Airlines - Pre 07/01/2013,Mexico,G,258,2010,September
7339,201009,Virgin America,VX,US,International,A,88856,2010,September,1,201009,Virgin America,US,A,44836,2010,September
7340,201009,Virgin America,VX,US,International,A,91638,2010,September,1,201009,Virgin America,US,A,44836,2010,September
7341,201009,Virgin America,VX,Canada,International,A,1543,2010,September,0,201009,Virgin America,Canada,A,1543,2010,September
7342,201009,Virgin America,VX,Canada,International,A,1822,2010,September,0,201009,Virgin America,Canada,A,1822,2010,September
7343,201009,Virgin Atlantic,VS,Europe,International,A,10588,2010,September,0,201009,Virgin Atlantic,Europe,A,10588,2010,September
7344,201009,Virgin Atlantic,VS,Europe,International,A,10640,2010,September,0,201009,Virgin Atlantic,Europe,A,10640,2010,September
7345,201009,WestJet Airlines,WS,Canada,International,A,6500,2010,September,0,201009,WestJet Airlines,Canada,A,6500,2010,September
7346,201009,WestJet Airlines,WS,Canada,International,A,7145,2010,September,0,201009,WestJet Airlines,Canada,A,7145,2010,September
7347,201010,Aeromexico,AM,Mexico,International,A,3730,2010,October,0,201010,Aeromexico,Mexico,A,3730,2010,October
7348,201010,Aeromexico,AM,Mexico,International,A,3242,2010,October,0,201010,Aeromexico,Mexico,A,3242,2010,October
7349,201010,Air Berlin,AB,Europe,International,G,1455,2010,October,0,201010,Air Berlin,Europe,G,1455,2010,October
7350,201010,Air Berlin,AB,Europe,International,G,1689,2010,October,0,201010,Air Berlin,Europe,G,1689,2010,October
7351,201010,Air Canada ,AC,Canada,Terminal 3,E,23827,2010,October,0,201010,Air Canada ,Canada,E,23827,2010,October
7352,201010,Air Canada ,AC,Canada,Terminal 3,E,22955,2010,October,0,201010,Air Canada ,Canada,E,22955,2010,October
7353,201010,Air China,CA,Asia,International,G,7025,2010,October,0,201010,Air China,Asia,G,7025,2010,October
7354,201010,Air China,CA,Asia,International,G,7051,2010,October,0,201010,Air China,Asia,G,7051,2010,October
7355,201010,Air France,AF,Europe,International,A,12812,2010,October,0,201010,Air France,Europe,A,12812,2010,October
7356,201010,Air France,AF,Europe,International,A,12647,2010,October,0,201010,Air France,Europe,A,12647,2010,October
7357,201010,Air New Zealand,NZ,Australia / Oceania,International,G,4619,2010,October,0,201010,Air New Zealand,Australia / Oceania,G,4619,2010,October
7358,201010,Air New Zealand,NZ,Australia / Oceania,International,G,7380,2010,October,0,201010,Air New Zealand,Australia / Oceania,G,7380,2010,October
7359,201010,AirTran Airways,FL,US,Terminal 1,B,15495,2010,October,0,201010,AirTran Airways,US,B,15495,2010,October
7360,201010,AirTran Airways,FL,US,Terminal 1,B,16089,2010,October,0,201010,AirTran Airways,US,B,16089,2010,October
7361,201010,Alaska Airlines,AS,US,Terminal 1,B,28862,2010,October,1,201010,Alaska Airlines,US,B,28862,2010,October
7362,201010,Alaska Airlines,AS,US,Terminal 1,B,31754,2010,October,1,201010,Alaska Airlines,US,B,31754,2010,October
7363,201010,Alaska Airlines,AS,Mexico,International,A,8389,2010,October,0,201010,Alaska Airlines,Mexico,A,8389,2010,October
7364,201010,Alaska Airlines,AS,Mexico,Terminal 1,B,7611,2010,October,0,201010,Alaska Airlines,Mexico,B,7611,2010,October
7365,201010,All Nippon Airways,NH,Asia,International,G,6853,2010,October,0,201010,All Nippon Airways,Asia,G,6853,2010,October
7366,201010,All Nippon Airways,NH,Asia,International,G,6928,2010,October,0,201010,All Nippon Airways,Asia,G,6928,2010,October
7367,201010,American Airlines,AA,US,Terminal 3,E,149109,2010,October,1,201010,American Airlines,US,E,44836,2010,October
7368,201010,American Airlines,AA,US,Terminal 3,E,148282,2010,October,1,201010,American Airlines,US,E,44836,2010,October
7369,201010,Asiana Airlines,OZ,Asia,International,A,3936,2010,October,0,201010,Asiana Airlines,Asia,A,3936,2010,October
7370,201010,Asiana Airlines,OZ,Asia,International,A,4938,2010,October,0,201010,Asiana Airlines,Asia,A,4938,2010,October
7371,201010,British Airways,BA,Europe,International,A,18360,2010,October,0,201010,British Airways,Europe,A,18360,2010,October
7372,201010,British Airways,BA,Europe,International,A,18905,2010,October,0,201010,British Airways,Europe,A,18905,2010,October
7373,201010,Cathay Pacific,CX,Asia,International,A,18773,2010,October,0,201010,Cathay Pacific,Asia,A,18773,2010,October
7374,201010,Cathay Pacific,CX,Asia,International,A,22863,2010,October,0,201010,Cathay Pacific,Asia,A,22863,2010,October
7375,201010,China Airlines,CI,Asia,International,A,7996,2010,October,0,201010,China Airlines,Asia,A,7996,2010,October
7376,201010,China Airlines,CI,Asia,International,A,9134,2010,October,0,201010,China Airlines,Asia,A,9134,2010,October
7377,201010,Delta Air Lines,DL,US,Terminal 1,C,132906,2010,October,1,201010,Delta Air Lines,US,C,44836,2010,October
7378,201010,Delta Air Lines,DL,US,Terminal 1,C,135455,2010,October,1,201010,Delta Air Lines,US,C,44836,2010,October
7379,201010,Delta Air Lines,DL,Asia,International,A,5479,2010,October,0,201010,Delta Air Lines,Asia,A,5479,2010,October
7380,201010,Delta Air Lines,DL,Asia,International,A,6059,2010,October,0,201010,Delta Air Lines,Asia,A,6059,2010,October
7381,201010,EVA Airways,BR,Asia,International,G,8556,2010,October,0,201010,EVA Airways,Asia,G,8556,2010,October
7382,201010,EVA Airways,BR,Asia,International,G,9888,2010,October,0,201010,EVA Airways,Asia,G,9888,2010,October
7383,201010,Emirates ,EK,Middle East,International,G,7235,2010,October,0,201010,Emirates ,Middle East,G,7235,2010,October
